[Application]
Name=DataLog.exe
Title=Valeport Datalog X2
Version=1.0.4.1270
DateSeparator=/
TimeSeparator=:
ThousandSeparator=,
DecimalSeparator=.

[Header]
Count=45
Instrument=
Device_Series=400
Device_Type=606 (5000DBAR)
Serial_Number=20166
Firmware=0400703Z
Latitude=
Longitude=
Site_Info=MBA SEPIA
Sampling_Mode=2 Continuous
Sampling_Rate=8 Hz
Sampling_Period=5 Secs
Average_Type=0 None
Average_Period=1 Secs
File_Number=5
Density=1025.973
Gravity=9.807
Battery=10.82 Volts
Pressure_Tare=11.375
Pressure_Tare_Mode=
Pressure_Tare_Time=2018/08/13 10:08:09.000
Time_Stamp=16/10/2018 13:20:51
Time_Interval=120
Application_Name=Valeport Datalog X2
Application_Version=1.0.4.1270
Previous File Location=5807172
No of Bytes Stored in Previous File=6604
Model Name=606 (5000DBAR)
File Name=UNKNOWN
Site Information=MBA SEPIA
Serial No.=20166
No. of Modules Connected=2
Fitted Address List=10;20
Parameters for each module=1;2
Secondary Cal Used=1;0;0;1;1;0
Gain=500;0;0;8;1000;0
Offset=-20000;0;0;-20000;-20000;0
Gain Control Settings=0;154
SD Selected Flag=1
Average Mode=NONE
Moving Average Length=1
Sample Mode=CONT
Sample Rate=8
Sample Period=5
Tare Time Stamp=13/08/2018 10:08:09
External PSU Voltage=10

[Columns]
Count=8
Date/Time=Date/Time;;
Depth=Float;m;Calculated
Conductivity=Float;MS/CM;
Pressure=Float;DBAR;
Temperature=Float;C;
Salinity=Float;PSU;Calculated
Sound Velocity=Float;M/SEC;Calculated
Density=Float;kg/m³;Calculated

[Data]
Date/Time	Depth	Conductivity	Pressure	Temperature	Salinity	Sound Velocity	Density
16/10/2018 13:28:25	8.130	40.337	8.125	14.947	32.699	1503.960	1024.246
16/10/2018 13:28:25	8.000	40.334	8.000	14.946	32.697	1503.954	1024.244
16/10/2018 13:28:25	7.880	40.331	7.875	14.946	32.694	1503.948	1024.241
16/10/2018 13:28:26	7.750	40.318	7.750	14.946	32.683	1503.932	1024.232
16/10/2018 13:28:26	7.630	40.317	7.625	14.946	32.682	1503.930	1024.231
16/10/2018 13:28:27	7.500	40.315	7.500	14.946	32.679	1503.926	1024.228
16/10/2018 13:28:27	7.380	40.315	7.375	14.946	32.680	1503.924	1024.229
16/10/2018 13:28:28	7.250	40.314	7.250	14.946	32.679	1503.922	1024.227
16/10/2018 13:28:29	7.130	40.310	7.125	14.946	32.676	1503.914	1024.224
16/10/2018 13:28:29	7.000	40.307	7.000	14.946	32.672	1503.909	1024.221
16/10/2018 13:28:29	6.880	40.306	6.875	14.947	32.672	1503.907	1024.220
16/10/2018 13:28:30	6.750	40.309	6.750	14.946	32.675	1503.907	1024.222
16/10/2018 13:28:30	6.630	40.310	6.625	14.945	32.677	1503.904	1024.223
16/10/2018 13:28:30	6.500	40.311	6.500	14.947	32.677	1503.906	1024.222
16/10/2018 13:28:31	6.380	40.295	6.375	14.946	32.663	1503.886	1024.211
16/10/2018 13:28:31	6.250	40.288	6.250	14.946	32.656	1503.877	1024.205
16/10/2018 13:28:31	6.000	40.286	6.000	14.945	32.654	1503.870	1024.203
16/10/2018 13:28:32	5.880	40.273	5.875	14.945	32.644	1503.853	1024.194
16/10/2018 13:28:32	5.750	40.245	5.750	14.944	32.619	1503.820	1024.175
16/10/2018 13:28:32	5.630	40.223	5.625	14.944	32.599	1503.793	1024.159
16/10/2018 13:28:33	5.500	40.188	5.500	14.942	32.570	1503.750	1024.136
16/10/2018 13:28:33	5.380	40.180	5.375	14.939	32.564	1503.735	1024.132
16/10/2018 13:28:33	5.250	40.182	5.250	14.939	32.567	1503.735	1024.133
16/10/2018 13:28:34	5.130	40.176	5.125	14.937	32.563	1503.721	1024.130
16/10/2018 13:28:34	5.000	40.153	5.000	14.936	32.543	1503.692	1024.114
16/10/2018 13:28:34	4.880	40.099	4.875	14.936	32.495	1503.633	1024.077
16/10/2018 13:28:35	4.750	40.015	4.750	14.933	32.421	1503.536	1024.020
16/10/2018 13:28:35	4.630	39.817	4.625	14.927	32.247	1503.315	1023.887
16/10/2018 13:28:35	4.500	39.273	4.500	14.915	31.767	1502.713	1023.519
16/10/2018 13:28:36	4.380	38.890	4.375	14.903	31.431	1502.284	1023.262
16/10/2018 13:28:36	4.250	38.556	4.250	14.890	31.142	1501.903	1023.042
16/10/2018 13:28:36	4.130	38.207	4.125	14.884	30.832	1501.523	1022.804
16/10/2018 13:28:37	3.880	37.907	3.875	14.878	30.568	1501.191	1022.601
16/10/2018 13:28:38	3.750	37.726	3.750	14.875	30.408	1500.993	1022.478
16/10/2018 13:28:37	3.630	37.730	3.625	14.877	30.410	1501.000	1022.478
16/10/2018 13:28:38	3.500	37.548	3.500	14.872	30.251	1500.797	1022.357
16/10/2018 13:28:38	3.380	37.340	3.375	14.867	30.069	1500.567	1022.217
16/10/2018 13:28:38	3.250	37.255	3.250	14.857	30.000	1500.452	1022.165
16/10/2018 13:28:39	3.130	37.031	3.125	14.840	29.814	1500.177	1022.025
16/10/2018 13:28:39	3.000	36.408	3.000	14.814	29.276	1499.468	1021.616
16/10/2018 13:28:40	2.880	35.726	2.875	14.802	28.676	1498.732	1021.157
16/10/2018 13:28:40	2.750	35.176	2.750	14.799	28.190	1498.153	1020.783
16/10/2018 13:28:40	2.630	34.656	2.625	14.798	27.729	1497.614	1020.428
16/10/2018 13:28:41	2.500	34.214	2.500	14.797	27.338	1497.152	1020.127
16/10/2018 13:28:41	2.380	34.065	2.375	14.797	27.206	1496.999	1020.025
16/10/2018 13:28:42	2.250	33.960	2.250	14.797	27.114	1496.887	1019.953
16/10/2018 13:28:42	2.130	33.836	2.125	14.796	27.005	1496.757	1019.869
16/10/2018 13:28:42	2.000	33.755	2.000	14.796	26.933	1496.671	1019.813
16/10/2018 13:28:43	1.880	33.710	1.875	14.795	26.895	1496.621	1019.784
16/10/2018 13:28:43	1.630	33.691	1.625	14.795	26.877	1496.597	1019.769
16/10/2018 13:28:43	1.500	33.690	1.500	14.795	26.877	1496.593	1019.768
16/10/2018 13:28:44	1.380	33.675	1.375	14.795	26.864	1496.577	1019.757
16/10/2018 13:28:44	1.250	33.646	1.250	14.795	26.837	1496.545	1019.737
16/10/2018 13:28:45	1.130	33.633	1.125	14.796	26.825	1496.532	1019.727
16/10/2018 13:28:45	1.000	33.603	1.000	14.797	26.799	1496.502	1019.706
16/10/2018 13:28:45	0.880	33.529	0.875	14.798	26.733	1496.427	1019.654
16/10/2018 13:28:46	0.750	33.523	0.750	14.799	26.727	1496.421	1019.649
16/10/2018 13:28:46	0.630	33.476	0.625	14.799	26.685	1496.371	1019.616
16/10/2018 13:28:46	0.500	33.460	0.500	14.801	26.671	1496.357	1019.604
16/10/2018 13:28:47	0.380	33.465	0.375	14.801	26.674	1496.361	1019.606
16/10/2018 13:29:06	0.250	8.372	0.250	14.373	6.675	1471.517	1004.318
16/10/2018 13:29:18	0.130	0.318	0.125	14.201	0.255	1463.416	999.414
16/10/2018 13:29:51	0.010	0.006	0.010	-0.741	1462.304		2918.651
16/10/2018 13:29:25	0.000	0.574	0.000	14.132	0.461	1463.404	999.581
